what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207046382
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207056445
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430207057381
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207059471
started,bundle,org.eclipse.jdt.apt.ui,3.3.300.v20110305-1450,"org.eclipse.jdt.apt.ui",1430207063699
started,bundle,org.eclipse.jst.ws.annotations.core,1.1.0.v201104031139,"org.eclipse.jst.ws.annotations.core",1430207063792
started,bundle,org.eclipse.wst.common.project.facet.ui,1.4.201.v201201101553,"org.eclipse.wst.common.project.facet.ui",1430207064494
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207071062
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1430207071077
activated,view,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.ui.ServersView",1430207073012
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207073152
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207079158
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430207080656
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207085055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207086896
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1430207086974
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1430207087535
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1430207088769
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1430207093465
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1430207093481
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430207096186
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1430207096186
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207103712
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207167189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1430207167189
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.import",1430207167189
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207172103
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207183147
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1430207183163
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110928-1453,"org.eclipse.jdt.junit",1430207183662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207191291
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207199777
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430207207187
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430207207359
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430207213193
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207220572
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207221851
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1430207221882
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.refresh",1430207225314
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207240577
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207242714
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207242745
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207244602
executed,command,org.eclipse.wst.server.ui,1.3.0.v20120210_1439,"org.eclipse.wst.server.launchShortcut.run",1430207244617
opened,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1430207253922
activated,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1430207253969
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430207256386
closed,editor,org.eclipse.ui.browser,3.3.101.v20111019-1723,"org.eclipse.ui.browser.editor",1430207256386
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1430207261022
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1430207263939
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.edit.text.delete.line",1430207264547
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.save",1430207265795
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430207267777
closed,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430207267777
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207273424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207275019
closed,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430207275144
stopped,bundle,org.eclipse.jst.ws.axis.creation.ui,1.0.700.v201104070312,"org.eclipse.jst.ws.axis.creation.ui",1430207275802
stopped,bundle,org.eclipse.jst.ws.axis.consumption.ui,1.0.505.v201004211805,"org.eclipse.jst.ws.axis.consumption.ui",1430207275802
stopped,bundle,org.eclipse.jst.ws.axis.consumption.core,1.0.407.v201104071820,"org.eclipse.jst.ws.axis.consumption.core",1430207275802
stopped,bundle,org.eclipse.jst.ws.axis2.creation.ui,1.0.104.v201004211805,"org.eclipse.jst.ws.axis2.creation.ui",1430207275802
stopped,bundle,org.eclipse.jst.ws.axis2.consumption.ui,1.0.103.v201004211805,"org.eclipse.jst.ws.axis2.consumption.ui",1430207275802
