what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670295467
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670305533
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1430670312730
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670314216
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1430670333921
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670335382
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670342791
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670383719
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670404450
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670424789
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1430670479964
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670484283
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670485571
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.findReplace",1430670485597
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1430670485815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670513199
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670513293
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670532537
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670543636
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670544925
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670552487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670553047
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430670613655
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670615964
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670615998
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430670623237
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670626710
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.window.maximizePart",1430670629880
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430670647267
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670651756
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1430670652950
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670654216
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1430670654225
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1430670654225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670655989
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.copy",1430670656952
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670807332
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1430670807341
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.rename",1430670807341
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670838530
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670850933
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670852003
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670855309
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430670855337
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670857231
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430670891389
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430671515728
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430672136720
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430672139083
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1430672233678
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430672235647
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.CompilationUnitEditor",1430672243055
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430672245800
opened,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1430672273737
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1430672273776
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1430672274661
activated,editor,org.eclipse.jdt.ui,3.7.2.v20120109-1427,"org.eclipse.jdt.ui.ClassFileEditor",1430672274893
